order_id	purchase_date	category	state	city	product_price	freight	total_item_value	delivery_status	delivery_turnaround_days	rating	customer_segment
04f6cdae6a85ade2864cd5fc811fb9ba	2018-05-14	Luggage Accessories	SP	Rio Claro	139.0	41.02	180.02	On-Time	1.3	5	Potential Loyalists
04f7a2c35c535b543c6042ee73b125f0	2018-03-02	Watches Gifts	MT	Campos De Julio	124.9	17.31	142.21	On-Time	21.3	5	Potential Loyalists
04f7b342a4b3d7b33bdf6aade899d685	2017-08-29	Health Beauty	ES	Vitoria	15.48	15.1	30.58	On-Time	7.0	4	Lost / Hibernating
04f87887045aa20403546af3facb8ad1	2018-07-20	Furniture Living Room	PB	Campina Grande	72.99	88.02	161.01	On-Time	12.1	5	Potential Loyalists
04f89a77d1fcc3178c1a374b5cc61a52	2017-11-26	Furniture Decor	SP	Sao Paulo	49.9	9.34	59.24	On-Time	3.1	5	About To Sleep
04f917df18d906d8a147182234788026	2017-05-17	Toys	PE	Vitoria De Santo Antao	129.9	27.45	157.35	On-Time	13.7	5	Lost / Hibernating
04f92792b1960e9302825742e0751a5c	2018-05-12	Office Furniture	GO	Luziania	179.9	66.98	246.88	On-Time	20.4	5	Potential Loyalists
04f94352a3c9730205d3fa72cb014eb4	2018-06-15	Furniture Decor	MG	Muriae	215.0	42.49	257.49	On-Time	10.3	4	Potential Loyalists
04f94352a3c9730205d3fa72cb014eb4	2018-06-15	Furniture Decor	MG	Muriae	215.0	42.49	257.49	On-Time	10.3	4	Potential Loyalists
04f9ef79f6d6439da363d065445c2325	2018-05-16	Health Beauty	SP	Sao Paulo	47.6	12.79	60.39	On-Time	5.2	5	Champions
04fa206258b069b5900dd56e6cc87a63	2018-04-02	Health Beauty	RJ	Rio De Janeiro	79.99	15.38	95.37	On-Time	14.6	3	Promising Recent
04fb47576993a3cb0c12d4b25eab6e4e	2017-05-25	Luggage Accessories	SP	Americana	259.9	41.77	301.67	On-Time	4.4	5	Lost / Hibernating
04fecddbcf23f16238f35a21291ab7d0	2018-01-30	Toys	RJ	Nova Iguacu	99.0	69.57	168.57	On-Time	16.4	5	Potential Loyalists
04ff62d0684a80831afbdc2f6e56259f	2018-02-24	Office Furniture	RJ	Rio De Janeiro	79.99	42.76	122.75	On-Time	26.1	3	Potential Loyalists
04ffb64e3f80d17e95e1934561c8f64a	2017-12-04	Toys	RJ	Miracema	169.9	18.44	188.34	On-Time	14.5	1	About To Sleep
04ffe2f01e4967bb8dd86f8d1db29d89	2017-06-26	Computers Accessories	SP	Santo Andre	749.9	21.98	771.88	On-Time	5.7	5	Lost / Hibernating
04ffe5a8a70cc5dd6a00b68fd6c905e7	2018-02-28	Fashion Bags Accessories	SP	Guaruja	20.3	8.11	28.41	On-Time	11.6	4	Promising Recent
0501724b4f41a7c8ab490d4beacf4d07	2017-11-13	Bed Bath Table	SP	Embu Das Artes	65.9	12.8	78.7	On-Time	4.2	5	About To Sleep
0501e7fec71cfd7db3c1e2242e51f909	2017-11-30	Bed Bath Table	SP	Barueri	219.9	15.74	235.64	On-Time	4.3	5	About To Sleep
05028bf6da42dad66775424835329d50	2018-04-10	Furniture Decor	PR	Curitiba	91.0	23.22	114.22	On-Time	13.9	5	Potential Loyalists
0504447548229e075dea8441b37b1e2a	2017-09-28	Stationery	RS	Santiago	199.9	21.89	221.79	On-Time	7.9	5	About To Sleep
0504c112cd5ef9650a65748c4dc380cb	2018-04-17	Bed Bath Table	RJ	Barra Mansa	86.0	9.27	95.27	On-Time	22.6	5	Promising Recent
0505a29e827a4c609b3fd250c0313bef	2018-06-10	Health Beauty	CE	Altaneira	99.9	42.76	142.66	On-Time	19.1	4	Potential Loyalists
0507a74781354ea643bff372311d2a97	2018-05-21	Health Beauty	SP	Sao Paulo	110.32	7.64	117.96	On-Time	2.1	5	Champions
05086b5a715c97d1971784b6ae899a6d	2018-06-26	Health Beauty	SP	Sao Paulo	110.32	8.03	118.35	On-Time	4.3	4	Potential Loyalists
05086b5a715c97d1971784b6ae899a6d	2018-06-26	Health Beauty	SP	Sao Paulo	110.32	8.03	118.35	On-Time	4.3	4	Potential Loyalists
0508768342a863478ca21854a6ac2869	2018-01-07	Luggage Accessories	RJ	Petropolis	99.9	16.46	116.36	On-Time	15.2	5	About To Sleep
0508c1d4ce32ccc40fc59d0592478608	2018-06-04	Watches Gifts	ES	Santa Maria De Jetiba	159.9	19.0	178.9	On-Time	15.1	5	Potential Loyalists
05093c063b3e4c3b5f4ef831d7da7fd5	2018-05-01	Watches Gifts	SP	Sao Paulo	102.0	13.15	115.15	On-Time	20.0	5	Potential Loyalists
05095322e4f3619255e9450335966c33	2018-03-02	Pet Shop	MG	Sao Joao Del Rei	120.0	12.97	132.97	Delayed	38.6	1	Potential Loyalists
0509b3b20635c8d54544dc048d95318b	2018-06-22	Telephony	RJ	Volta Redonda	24.99	18.28	43.27	On-Time	12.1	5	New Customers
050a64172dd384db4597d5f3bdcf2137	2017-12-11	Furniture Decor	SP	Sao Jose Dos Campos	119.9	18.09	137.99	On-Time		5	About To Sleep
050c064324e4ea0fd891e928b776a24a	2018-01-09	Bed Bath Table	RJ	Sao Joao Da Barra	69.2	23.35	92.55	On-Time	31.0	1	About To Sleep
050c32bac1e923fa3406fdedf75feb89	2018-03-05	Office Furniture	RS	Jaguarao	169.99	45.65	215.64	On-Time	30.2	4	Potential Loyalists
050db8a61ea366db684e7d127082b5da	2017-07-09	Home Confort	SP	Sud Mennucci	89.9	12.13	102.03	On-Time	8.9	5	Lost / Hibernating
050f9344068b604a9df9c01b12ded455	2017-10-08	Sports Leisure	SP	Catanduva	109.9	13.11	123.01	On-Time	8.4	4	Customers Needing Attention
05104976125ea1e5cc04bc1f506a436a	2018-08-14	Electronics	RJ	Rio De Janeiro	198.9	18.32	217.22	Delayed	11.1	1	Potential Loyalists
05108247830e6abf604da38aff20907f	2018-04-19	Books General Interest	SP	Sao Paulo	22.9	7.39	30.29	On-Time	6.3	5	Promising Recent
0510b3fb25b0b62b1221ec1cd2e495ee	2017-06-08	Consoles Games	MS	Bataipora	135.3	44.8	180.1	On-Time	17.8	5	Lost / Hibernating
0510f632b86f01064ebbde67deb63bb5	2018-06-26	Home Construction	RJ	Rio De Janeiro	95.2	18.47	113.67	On-Time	7.9	5	Potential Loyalists
0510fbef17088fdb22eed8b459322c62	2018-04-24	Sports Leisure	SP	Itaquaquecetuba	105.3	7.92	113.22	On-Time	1.9	4	Loyal Customers
05123197f45cd213617dbd9523bd23f7	2017-07-16	Health Beauty	ES	Cachoeiro De Itapemirim	120.9	15.6	136.5	On-Time	12.2	1	Lost / Hibernating
0512553e39efd59a9572ce7eebacd43a	2017-10-26	Sports Leisure	SP	Cotia	135.0	13.97	148.97	Delayed	25.4	5	About To Sleep
0512bcd90b810913b8177d5324c5ee0d	2017-06-22	Bed Bath Table	SP	Cotia	69.9	17.74	87.64	On-Time	8.8	5	Lost / Hibernating
05147da86ae779803eaa2a5480010af9	2018-06-09	Housewares	SP	Osasco	9.9	7.39	17.29	On-Time	3.8	5	New Customers
0514e4dbba025db4265c73bfb7371261	2018-04-11	Housewares	RJ	Rio De Janeiro	37.0	22.06	59.06	On-Time	19.1	4	Promising Recent
0516c22655fe1e1f0b3390f4ee3fc5f6	2017-01-31	Furniture Decor	MG	Montes Claros	29.99	15.56	45.55	On-Time	9.3	5	Lost / Hibernating
0517a3e68dac3308995edca2144db36e	2018-04-26	Watches Gifts	SE	Aracaju	99.9	0.0	99.9	Delayed	43.3	1	Promising Recent
0517ba063462fdd36525fd7e9ef72cee	2018-03-14	Computers Accessories	RJ	Volta Redonda	129.0	58.76	187.76	On-Time	11.6	5	Potential Loyalists
0517ba063462fdd36525fd7e9ef72cee	2018-03-14	Computers Accessories	RJ	Volta Redonda	129.0	58.76	187.76	On-Time	11.6	5	Potential Loyalists
0517edc6ddee491e072a844bfbb54c86	2018-04-26	Bed Bath Table	SP	Sao Paulo	38.99	8.88	47.87	On-Time	6.0	5	Promising Recent
0517f595d01e0c246ac759a754c6ca64	2017-10-15	Health Beauty	SP	Pirassununga	89.99	12.97	102.96	On-Time	10.1	1	About To Sleep
0518657f142278ad13d645c6b5b0a669	2017-10-20	Consoles Games	GO	Novo Gama	49.99	14.1	64.09	On-Time	11.1	5	About To Sleep
0519649fc6c78b0e228b6ea8e6767095	2018-07-13	Auto	RJ	Arraial Do Cabo	29.29	18.31	47.6	On-Time	11.2	5	New Customers
051b95df471b0bc57ac737b9d3057954	2018-05-14	Watches Gifts	RJ	Nova Iguacu	55.0	15.27	70.27	On-Time	7.0	5	New Customers
051c701261744807b2535ab976842f7e	2018-07-08	Bed Bath Table	SP	Santana De Parnaiba	159.9	18.33	178.23	On-Time	3.3	5	Potential Loyalists
051d3d717e96b76b07fc9076b88d671f	2018-01-25	Agro Industry And Commerce	SP	Praia Grande	58.5	28.11	86.61	On-Time	7.4	5	Promising Recent
051d564ccb0a1e50070ac26704a2ba72	2018-08-23	Health Beauty	SP	Sao Paulo	585.0	37.86	622.86	On-Time	6.8	5	Potential Loyalists
051fa5d5438a17a06ebfd7b77c020e2c	2018-02-24	Auto	PR	Londrina	52.99	16.81	69.8	On-Time	11.4	3	Promising Recent
051fcda88d997d3ff86012da2a556342	2018-08-24	Fashion Bags Accessories	SP	Maua	49.0	7.6	56.6	Delayed	5.1	1	New Customers
05200ccb21bae81c6c32914d7c3bb778	2017-12-17	Watches Gifts	GO	Aparecida De Goiania	29.0	14.1	43.1	On-Time	5.3	5	Customers Needing Attention
052121d17f8eab43c577497c9b1451e2	2017-09-13	Baby	MG	Belo Horizonte	49.9	14.1	64.0	On-Time	7.0	5	Lost / Hibernating
0521b661c320287be1f5a92a52760c8b	2018-01-03	Cool Stuff	RJ	Paty Do Alferes	166.99	27.49	194.48	On-Time	12.0	5	About To Sleep
05232fb1e414a006d6713c23f5cde5f5	2017-12-05	Sports Leisure	PI	Parnaiba	115.0	43.22	158.22	On-Time	15.1	5	About To Sleep
05234d05cd854695218f98bf84cd2489	2018-05-21	Garden Tools	SP	Barueri	68.9	19.45	88.35	On-Time	14.1	5	New Customers
05248f2049e2194bcb2108983868308f	2018-01-16	Watches Gifts	PA	Belem	55.0	17.67	72.67	On-Time	12.8	4	About To Sleep
0524a4740833e4c479484d6fd2735725	2018-07-30	Bed Bath Table	SP	Sao Paulo	139.9	18.11	158.01	On-Time	3.7	5	Potential Loyalists
052514b6411113b9d1d289f49bf414e5	2017-10-09	Telephony	RS	Porto Alegre	29.9	14.1	44.0	On-Time	15.6	5	About To Sleep
052523fd2c735b15cb107afc0a413bc2	2017-01-27	Furniture Decor	SP	Guaruja	38.5	18.0	56.5	On-Time	9.6	5	Lost / Hibernating
05252513392111e8721062d8ecd9edb1	2017-05-19	Computers Accessories	SP	Sao Paulo	45.0	11.85	56.85	On-Time	11.6	5	Lost / Hibernating
05259e30e40e08eddb05428cb38ff248	2018-03-18	Construction Tools Safety	SP	Bauru	1235.99	22.74	1258.73	On-Time	4.4	1	Potential Loyalists
0526ac4e6b594d943d1865fcbbe8047c	2017-07-10	Bed Bath Table	RS	Viamao	89.9	15.38	105.28	On-Time	21.1	5	Lost / Hibernating
0527142b56f235b4936a8573f33b020b	2017-07-18	Watches Gifts	MG	Medina	189.99	16.08	206.07	On-Time	7.4	5	Lost / Hibernating
0528d983de4118f6b36d55e407d24f94	2018-07-22	Bed Bath Table	SP	Sao Jose Dos Campos	69.99	14.8	84.79	On-Time	4.2	5	New Customers
05290ddcf1e8fa2c773e1f37015cc56c	2018-01-14	Housewares	MG	Uberlandia	45.0	15.1	60.1	On-Time	10.9	5	About To Sleep
052957b74548fe2ce95f70d3623e6eb3	2018-06-11	Construction Tools Construction	SP	Sao Paulo	10.18	18.23	28.41	On-Time	7.0	5	New Customers
05297254c9e41d34c1a38f75ca8656d9	2017-11-24	Furniture Decor	SP	Sao Paulo	32.99	9.34	42.33	Delayed	20.8	5	About To Sleep
052a5969146f40fe550f442f52f302b7	2018-05-15	Bed Bath Table	SP	Sao Paulo	39.99	17.59	57.58	On-Time	5.8	5	Potential Loyalists
052a5969146f40fe550f442f52f302b7	2018-05-15	Bed Bath Table	SP	Sao Paulo	39.99	10.55	50.54	On-Time	5.8	5	Potential Loyalists
052a77ba9184a29a1a99c4129ec14c74	2017-11-28	Pet Shop	PR	Curitiba	42.5	15.1	57.6	Delayed	22.2	5	About To Sleep
052ad30f046f581349410a7b366ef674	2017-06-05	Home Confort	SP	Sao Paulo	14.0	8.72	22.72	On-Time	2.5	5	Lost / Hibernating
052b00d65560313221c5692cdb22fcb3	2018-07-11	Office Furniture	SP	Sao Paulo	169.99	26.17	196.16	On-Time	20.6	3	Potential Loyalists
052b102ad85bbd141261bbb4ad13edfc	2017-06-14	Home Appliances	RJ	Saquarema	26.0	16.11	42.11	On-Time	12.7	3	At Risk
052b35671e2bdd45aa889c5fa09e2809	2017-12-21	Baby	SP	Sao Paulo	388.0	15.27	403.27	On-Time	6.2	5	About To Sleep
052b49cd1787ff86171b4e374f53c42e	2017-06-17	Perfumery	MG	Muriae	382.0	17.42	399.42	On-Time	16.0	4	Lost / Hibernating
052b7ade468bbc426187ed75fbc1fb3b	2018-04-03	Computers Accessories	MG	Belo Horizonte	140.99	9.72	150.71	On-Time	7.4	1	Potential Loyalists
052b7ade468bbc426187ed75fbc1fb3b	2018-04-03	Computers Accessories	MG	Belo Horizonte	140.99	9.72	150.71	On-Time	7.4	1	Potential Loyalists
052b83db5c313dc65a07dad376ab69b1	2017-06-06	Bed Bath Table	MG	Belo Horizonte	49.95	15.1	65.05	On-Time	13.3	5	Lost / Hibernating
052b83db5c313dc65a07dad376ab69b1	2017-06-06	Bed Bath Table	MG	Belo Horizonte	49.95	15.1	65.05	On-Time	13.3	5	Lost / Hibernating
052bc85c00310b85dc5b3cae2d25aebb	2017-08-24	Furniture Living Room	DF	Brasilia	125.9	27.2	153.1	On-Time	18.4	3	Lost / Hibernating
052d3bf6e40dd9000d1497f6f10db0b0	2018-03-16	Baby	SP	Sao Paulo	48.9	9.26	58.16	On-Time	4.4	4	Promising Recent
052ef5dcbed8fd1d4d01ba597103168e	2017-11-12	Housewares	RS	Caxias Do Sul	289.99	46.49	336.48	On-Time	8.8	4	About To Sleep
052fd91f936f4938c1085ce62862142a	2018-08-01	Furniture Decor	SP	Guaira	44.99	12.98	57.97	On-Time	6.5	5	New Customers
05302619b1bff6733f64a97851af68cd	2018-01-21	Telephony	RJ	Rio De Janeiro	29.99	14.1	44.09	On-Time	17.3	4	About To Sleep
053060b606af02b5ea4b079dd492ec5b	2018-07-13	Health Beauty	SP	Sao Paulo	42.9	18.4	61.3	On-Time	7.4	5	New Customers
053180cf4b0cf3f7a300e2e42ff01da9	2017-12-11	Garden Tools	SP	Taboao Da Serra	59.0	13.43	72.43	On-Time	16.2	5	Customers Needing Attention
053180cf4b0cf3f7a300e2e42ff01da9	2017-12-11	Garden Tools	SP	Taboao Da Serra	59.0	13.43	72.43	On-Time	16.2	5	Customers Needing Attention
053228d082dcc4c3730e511ecd4c9fa0	2018-07-31	Cool Stuff	PA	Ananindeua	85.99	22.88	108.87	Delayed	20.1	4	Potential Loyalists
053245dc8f6f668c40923c3aedcd384e	2017-06-06	Sports Leisure	MG	Ituiutaba	5.85	8.01	13.86	On-Time		3	Lost / Hibernating
053245dc8f6f668c40923c3aedcd384e	2017-06-06	Sports Leisure	MG	Ituiutaba	17.55	24.04	41.59	On-Time		3	Lost / Hibernating
053245dc8f6f668c40923c3aedcd384e	2017-06-06	Sports Leisure	MG	Ituiutaba	17.55	24.04	41.59	On-Time		3	Lost / Hibernating
053245dc8f6f668c40923c3aedcd384e	2017-06-06	Sports Leisure	MG	Ituiutaba	5.85	8.01	13.86	On-Time		3	Lost / Hibernating
0532db7075ba24a851a342f08d0e0b39	2017-12-26	Cool Stuff	RS	Rio Grande	199.0	14.41	213.41	On-Time	24.3	5	About To Sleep
0533030deeaf4b83feea1ea004f2ddb5	2018-05-16	Bed Bath Table	SC	Videira	91.0	11.6	102.6	Delayed	30.1	1	New Customers
0533573d16b0c12cc9a3f9f97f67111b	2018-03-01	Food Drink	SP	Sao Paulo	60.0	9.94	69.94	On-Time	4.2	5	Promising Recent
053424c24c059910d1e31829dddcd4d9	2018-07-06	Sports Leisure	SP	Sao Paulo	38.9	19.46	58.36	On-Time	6.2	5	New Customers
0534ef1065535a4a5fd90098c1ad462b	2017-12-07	Sports Leisure	SP	Carapicuiba	13.99	7.78	21.77	On-Time	4.0	5	About To Sleep
05369626de3379a1a26fa24e22048214	2018-05-10	Bed Bath Table	RJ	Rio De Janeiro	95.0	3.44	98.44	On-Time	8.4	1	Potential Loyalists
05369626de3379a1a26fa24e22048214	2018-05-10	Bed Bath Table	RJ	Rio De Janeiro	29.99	34.42	64.41	On-Time	8.4	1	Potential Loyalists
0536f0244395bde3fde4212b3f4d64c8	2018-06-14	Books Imported	SE	Aracaju	59.89	24.77	84.66	On-Time	13.0	5	New Customers
053774f3c674d850192a31b9c1a8ab3a	2018-03-13	Toys	MG	Belo Oriente	139.0	18.85	157.85	On-Time	8.0	5	Potential Loyalists
05387d537bd2e5027aadbfb6a5123e4b	2017-11-06	Telephony	BA	Salvador	27.99	15.79	43.78	On-Time	14.1	3	About To Sleep
0538bda829ac14e64a201dc84fb1ba3b	2018-05-18	Office Furniture	PI	Teresina	169.99	54.7	224.69	On-Time		2	Potential Loyalists
05393e8d9957461611ec8c8d55b13c02	2018-03-08	Furniture Decor	MG	Caratinga	35.0	26.43	61.43	On-Time	11.1	5	Potential Loyalists
05393e8d9957461611ec8c8d55b13c02	2018-03-08	Furniture Decor	MG	Caratinga	35.0	26.43	61.43	On-Time	11.1	5	Potential Loyalists
0539642c2ba6dfd6c8ca8dbdb16d85d4	2018-02-23	Watches Gifts	SP	Catanduva	189.9	12.83	202.73	On-Time	5.0	4	Potential Loyalists
053996f442ec9eb8666d97d3b911a15c	2017-07-30	Housewares	DF	Brasilia	28.99	14.1	43.09	On-Time	10.2	4	Lost / Hibernating
0539e3f47ed27c984efee378a2aa7f07	2018-04-09	Fashion Underwear Beach	SC	Florianopolis	49.9	18.23	68.13	On-Time	8.1	4	Promising Recent
053abf362c2b73b283a3bd5a814320ac	2018-03-28	Home Appliances	SP	Sao Paulo	89.9	7.97	97.87	On-Time	5.4	5	Promising Recent
053d5ed007096a9cb5adfe0f0f6d30b5	2017-06-03	Musical Instruments	BA	Lauro De Freitas	65.9	18.7	84.6	On-Time	19.0	2	Lost / Hibernating
053eb07a9c8d113f338336ff5544d18d	2018-04-19	Computers Accessories	PE	Recife	31.9	22.85	54.75	On-Time	20.3	5	Promising Recent
053fdca16d1f69bd52f908f070a19049	2017-10-07	Food	SP	Sao Paulo	56.97	12.74	69.71	On-Time	10.4	5	Customers Needing Attention
054042ab7dc07121b53acdbe6837a3ce	2018-01-25	Baby	RJ	Campos Dos Goytacazes	32.98	15.1	48.08	On-Time	21.1	4	Promising Recent
05408ed33df5e0bbf70d578dbdca2f29	2018-07-26	Auto	SP	Sao Bernardo Do Campo	34.5	7.5	42.0	On-Time	4.8	5	New Customers
0540bf9189ef17aab470c4942f760e78	2018-03-16	Toys	SP	Sao Paulo	45.99	7.39	53.38	On-Time	8.7	1	Potential Loyalists
0540bf9189ef17aab470c4942f760e78	2018-03-16	Toys	SP	Sao Paulo	45.99	7.39	53.38	On-Time	8.7	1	Potential Loyalists
0540bf9189ef17aab470c4942f760e78	2018-03-16	Toys	SP	Sao Paulo	45.99	7.39	53.38	On-Time	8.7	1	Potential Loyalists
0541ce103afcdd3940e866e3cbf7a77c	2018-06-24	Auto	PR	Matinhos	59.9	43.22	103.12	On-Time	9.2	5	New Customers
05424cc0493d8fa049aa508505e6c773	2018-06-27	Furniture Decor	MG	Ouro Branco	75.9	15.6	91.5	On-Time	6.9	4	New Customers
05426618bfbb87e04fdd3a60a5bfef38	2018-07-19	Health Beauty	RS	Erval Grande	364.0	21.74	385.74	On-Time	10.9	5	Champions
0542a77eb7f00f9ed2f08c1dba22a43c	2017-05-11	Health Beauty	SP	Santos	15.75	11.85	27.6	On-Time	13.7	3	Lost / Hibernating
054316a4a3afc149108b6b1431d11274	2017-07-21	Sports Leisure	PR	Almirante Tamandare	39.9	14.1	54.0	On-Time	12.5	5	Lost / Hibernating
05434c77e67f2531d6b5a6c5f8bce535	2018-08-08	Construction Tools Construction	ES	Serra	127.26	22.19	149.45	On-Time	7.1	5	Potential Loyalists
0543af37e49147c9e0293a6d700917cb	2017-06-08	Health Beauty	SP	Carapicuiba	329.99	11.12	341.11	On-Time	1.4	5	Lost / Hibernating
0544030711e50ec2cb6c15764d22891a	2018-04-12	Home Appliances	RJ	Niteroi	14.3	18.23	32.53	On-Time	18.2	1	Loyal Customers
0544030711e50ec2cb6c15764d22891a	2018-04-12	Home Appliances	RJ	Niteroi	14.3	18.23	32.53	On-Time	18.2	4	Loyal Customers
054418a6880b7e815bf64730ef040574	2018-05-18	Watches Gifts	RS	Canela	878.0	24.03	902.03	On-Time	19.7	5	Potential Loyalists
0544d7932387565226ae96a9ec8c03c8	2018-06-06	Industry Commerce And Business	SC	Itajai	148.9	15.89	164.79	On-Time	7.0	5	Potential Loyalists
05452881e2846549b81d39249bb66ad7	2018-02-04	Bed Bath Table	SP	Sao Paulo	99.9	12.4	112.3	On-Time	3.0	5	Loyal Customers
05452881e2846549b81d39249bb66ad7	2018-02-04	Bed Bath Table	SP	Sao Paulo	99.9	12.4	112.3	On-Time	3.0	5	Loyal Customers
05452881e2846549b81d39249bb66ad7	2018-02-04	Bed Bath Table	SP	Sao Paulo	99.9	12.4	112.3	On-Time	3.0	5	Loyal Customers
05452881e2846549b81d39249bb66ad7	2018-02-04	Bed Bath Table	SP	Sao Paulo	99.9	12.4	112.3	On-Time	3.0	5	Loyal Customers
05457977f35122e71095989d738e4a37	2018-05-26	Home Confort	MG	Belo Horizonte	219.0	24.07	243.07	On-Time	9.3	5	Potential Loyalists
0546ac640227025eb2df422b1f613f66	2017-06-18	Cool Stuff	SP	Santos	139.9	13.11	153.01	On-Time	10.8	4	Lost / Hibernating
0547acbb31f582333f75c3fca2652969	2017-12-02	Telephony	SP	Sao Jose Do Rio Preto	27.99	11.85	39.84	On-Time	10.0	5	About To Sleep
0547cd893959df1f7e54aeaee4368577	2018-05-02	Bed Bath Table	SP	Sao Paulo	109.9	13.21	123.11	On-Time	7.7	3	Potential Loyalists
0548ea59d2970d4c0fc2bca54cedfd54	2017-10-06	Housewares	MG	Belo Horizonte	79.9	17.13	97.03	On-Time	12.0	1	About To Sleep
0549a140f31f96d7cafd46b91d604c06	2018-05-06	Sports Leisure	SP	Sao Paulo	319.9	26.37	346.27	On-Time	7.8	5	Potential Loyalists
054c0efb53bb68011a58b28d34cf04a3	2017-08-12	Small Appliances	MG	Uberlandia	103.99	21.22	125.21	On-Time	12.1	4	At Risk
054cf6bea6cfdf9024aedd3639c60fb9	2017-06-19	Cool Stuff	RS	Chiapetta	129.99	18.16	148.15	On-Time	9.2	5	Lost / Hibernating
054d2d649e0904dbf1f19399094f2826	2018-01-10	Watches Gifts	MA	Sao Luis	55.0	21.19	76.19	On-Time	7.3	5	About To Sleep
054db90b78e9a5af5983855572b4e6d8	2017-07-26	Perfumery	RS	Novo Hamburgo	154.99	15.83	170.82	Delayed	55.3	3	Lost / Hibernating
054df8d1a5ab3cf520be20c25d98f5f4	2018-05-12	Electronics	BA	Salvador	12.9	17.06	29.96	On-Time	13.6	2	New Customers
054df8d1a5ab3cf520be20c25d98f5f4	2018-05-12	Electronics	BA	Salvador	12.9	17.06	29.96	On-Time	13.6	2	New Customers
054f63d52e4bcfceaf9cae8637863c82	2017-11-26	Bed Bath Table	SP	Pitangueiras	89.9	16.26	106.16	On-Time	10.5	5	About To Sleep
0550cddd79cea841641e17c802d9c403	2017-08-09	Consoles Games	SP	Mogi Das Cruzes	1004.99	15.85	1020.84	On-Time	4.8	5	Lost / Hibernating
0550f231a3ccfd0e87217ef2e816c7dc	2018-06-17	Sports Leisure	RJ	Goitacazes	59.9	18.52	78.42	On-Time	9.2	3	New Customers
055148178e6fef1a7c02a3a04b6ef6e2	2017-11-10	Sports Leisure	BA	Seabra	269.9	18.33	288.23	On-Time	17.6	5	About To Sleep
05519ea9a25c6f57bfaa4ce4c372b26c	2017-05-13	Computers Accessories	ES	Venda Nova Do Imigrante	339.0	18.13	357.13	On-Time	16.1	5	Lost / Hibernating
0551ab30e952cbf19e26f0f6baab13a6	2018-03-24	Pet Shop	MG	Buritis	141.8	18.89	160.69	On-Time	11.2	1	Potential Loyalists
0551ab30e952cbf19e26f0f6baab13a6	2018-03-24	Pet Shop	MG	Buritis	149.0	18.9	167.9	On-Time	11.2	1	Potential Loyalists
05522f28f3be3d5e7ef9f09cc0ac35ba	2018-06-14	Bed Bath Table	SP	Sao Paulo	114.9	15.11	130.01	On-Time	7.1	5	Potential Loyalists
0552997d7a7283a7761acc3a5f9bcefd	2018-02-24	Musical Instruments	SP	Sao Paulo	22.99	14.1	37.09	On-Time	9.0	5	Promising Recent
05529f3e7ed5cd4214281f2bf60e89d6	2018-08-01	Housewares	PA	Belem	53.3	37.28	90.58	On-Time	15.3	5	New Customers
055336f2daf168319875b812d23de1d4	2018-03-24	Auto	SP	Sao Paulo	179.49	9.61	189.1	On-Time	4.6	4	Potential Loyalists
055336f2daf168319875b812d23de1d4	2018-03-24	Auto	SP	Sao Paulo	179.49	9.61	189.1	On-Time	4.6	4	Potential Loyalists
05535f67cf6802000ad3107136cff4bf	2017-09-14	Toys	SP	Votorantim	99.99	16.46	116.45	On-Time	7.2	5	Lost / Hibernating
0553f54e437f2d7fddccf81ae9a646c6	2018-05-06	Telephony	RJ	Rio De Janeiro	47.9	15.23	63.13	On-Time	9.3	5	Promising Recent
05547569f5543318997d30464eeb74e7	2018-06-14	Health Beauty	RS	Osorio	122.99	84.63	207.62	On-Time	14.1	4	Champions
0556fe7a6dbdc95276ba0513ee5f0471	2017-11-25	Bed Bath Table	SP	Sao Paulo	59.9	17.67	77.57	On-Time	17.8	4	About To Sleep
05580ea6005bac590a3f143473c9b296	2017-11-25	Sports Leisure	SC	Braco Do Norte	189.9	21.82	211.72	On-Time	24.0	4	About To Sleep
055881c8e807f4d1147c2f075d51d604	2018-04-26	Books Technical	SP	Sao Bernardo Do Campo	39.9	8.29	48.19	On-Time	4.0	5	Promising Recent
0558d3449b449e4da4a5793f542d0785	2018-06-28	Watches Gifts	SP	Sao Paulo	119.0	13.49	132.49	On-Time	11.9	4	Potential Loyalists
05593bfa78dd87f8fb6d212a614f4b23	2018-08-08	Watches Gifts	ES	Castelo	49.0	18.44	67.44	On-Time	12.0	3	Champions
0559598ddb2398bb4c202d6efd54f04e	2018-07-13	Stationery	SP	Piracicaba	19.9	7.4	27.3	On-Time	11.0	5	New Customers
055a2893cb600bebc05a16d06e3de36f	2017-07-28	Bed Bath Table	RJ	Rio De Janeiro	59.9	16.18	76.08	On-Time	11.4	5	Lost / Hibernating
055ad36ee30e9948bbe9baba852913b2	2018-03-15	Computers Accessories	MG	Coroaci	269.0	20.85	289.85	On-Time	12.2	4	Potential Loyalists
055aed279e13c9571499453c260726e9	2018-01-08	Bed Bath Table	RS	Protasio Alves	48.0	15.1	63.1	On-Time	22.0	5	About To Sleep
055b09c841dc52097e688df51b163310	2018-04-26	Musical Instruments	SP	Vinhedo	185.9	16.18	202.08	On-Time	5.9	5	Potential Loyalists
055b1b19fcb7ec836c23f44053344b20	2018-03-01	Health Beauty	PR	Cascavel	28.58	12.48	41.06	On-Time	5.9	3	Promising Recent
