geolocation_zip_code_prefix,latitude,longitude,city,state,location_key
39480,-15.48492917957338,-44.366260125717474,Januaria,MG,9749
39489,-15.29882458025418,-44.41347427867559,Conego Marinho,MG,9750
39490,-15.32307294670649,-44.75806331155997,Bonito De Minas,MG,9751
39492,-15.606772048793573,-44.38977278143567,Pedras De Maria Da Cruz,MG,9752
39495,-14.422046081581517,-44.36903497386772,Montalvania,MG,9753
39497,-14.519815502077474,-44.39484575160132,Sao Sebastiao Dos Pocoes,MG,9754
39500,-15.152364395697298,-42.870982537246704,Monte Azul,MG,9755
39505,-15.082864530208546,-43.119371680774776,Gameleiras,MG,9756
39508,-15.342922358229634,-43.67078980287361,Jaiba,MG,9757
39510,-14.923926125911253,-42.81367737336781,Espinosa,MG,9758
39516,-15.048060958072707,-42.95271036298868,Mamonas,MG,9759
39517,-15.53217129215365,-43.06734744893155,Pai Pedro,MG,9760
39518,-15.808887664888244,-42.87166666184085,Serranopolis De Minas,MG,9761
39520,-15.743426174748896,-43.02835015915494,Porteirinha,MG,9762
39523,-15.654885136831275,-43.0654077786274,Tocandira,MG,9763
39525,-15.803413804009258,-43.30125488587651,Nova Porteirinha,MG,9764
39526,-15.363268182463722,-42.96165130435979,Catuti,MG,9765
39527,-15.395424173430523,-42.86038949999999,Mato Verde,MG,9766
39529,-16.00372220764116,-43.04624378163259,Riacho Dos Machados,MG,9767
39530,-15.616638730701885,-42.54222653547194,Rio Pardo De Minas,MG,9768
39535,-15.40304906434246,-42.30777211075845,Vargem Grande Do Rio Pardo,MG,9769
39536,-15.493787735999144,-42.198182897928255,Indaiabira,MG,9770
39538,-15.341817309804904,-42.62282819183612,Santo Antonio Do Retiro,MG,9771
39540,-15.314436628644323,-42.01871650851685,Sao Joao Do Paraiso,MG,9772
39547,-15.17063023996429,-42.49963329392081,Montezuma,MG,9773
39550,-15.811625071218092,-42.22800559569863,Taiobeiras,MG,9774
39553,-15.319932451480959,-41.754178735903025,Ninheira,MG,9775
39555,-15.610452129880006,-41.7408807782157,Berizal,MG,9776
39558,-16.1153434893529,-42.52979418417862,Fruta De Leite,MG,9777
39560,-16.16690142735075,-42.29265478337428,Salinas,MG,9778
39563,-16.095051,-41.74819435383341,Santa Cruz De Salinas,MG,9779
39565,-16.405428004410517,-42.261840632017645,Rubelita,MG,9780
39568,-16.0159802287865,-42.40997217467597,Novorizonte,MG,9781
39569,-15.9367253650353,-41.85586275413029,Curral De Dentro,MG,9782
39570,-16.563088666484443,-42.89328084555167,Grao Mogol,MG,9783
39573,-16.364410104468934,-42.51587004900935,Padre Carvalho,MG,9784
39575,-16.545353804543918,-42.51714942483855,Josenopolis,MG,9785
39580,-16.478233227429342,-43.491913118787615,Francisco Sa,MG,9786
39585,-16.240050839893893,-43.274954855461424,Catuni,MG,9787
39590,-16.844388901670477,-43.58812029232311,Juramento,MG,9788
39592,-16.850553853243937,-43.69726387355158,Glaucilandia,MG,9789
39594,-17.066099971916405,-43.31377551409288,Itacambira,MG,9790
39596,-16.864332876830204,-43.00828946680097,Botumirim,MG,9791
39597,-0.9331793302279578,-48.2798854881097,Adao Colares,MG,9792
39598,-16.719613427083516,-42.86567710815813,Cristalia,MG,9793
39600,-16.849577911236164,-42.06308021924181,Aracuai,MG,9794
39602,-17.007993060235936,-42.07393082936301,Aracuai,MG,9795
39610,-16.60664931744931,-41.771695261384,Itinga,MG,9796
39615,-16.75226688699671,-41.50546805501819,Ponto Dos Volantes,MG,9797
39620,-16.22635691312604,-41.47848080308121,Medina,MG,9798
39623,-19.89323733483254,-43.9863046834627,Tuparece,MG,9799
39625,-16.559851361375916,-41.50251820442582,Itaobim,MG,9800
39628,-16.29680642807721,-41.79408558708013,Comercinho,MG,9801
39629,-16.192079815993335,-41.72616772679282,Agua Branca De Minas,MG,9802
39630,-16.80470985613308,-42.34065306855254,Virgem Da Lapa,MG,9803
39635,-16.616088978561898,-42.18434129054765,Coronel Murta,MG,9804
39640,-16.949996697135337,-42.46407836023289,Berilo,MG,9805
39642,-16.907723558824976,-42.60459439642547,Jose Goncalves De Minas,MG,9806
39644,-16.993444099876115,-42.34898855512589,Francisco Badaro,MG,9807
39645,-17.08428347276333,-42.257518807758125,Jenipapo De Minas,MG,9808
39648,-17.09278318230583,-42.541733480419715,Chapada Do Norte,MG,9809
39650,-17.22082692099123,-42.58941076176692,Minas Novas,MG,9810
39655,-17.081247296241973,-42.69328744509631,Leme Do Prado,MG,9811
39660,-17.28622779069538,-42.73060144746578,Turmalina,MG,9812
39662,-17.257499999999936,-43.04360999999994,Cacaratiba,MG,9813
39663,-17.397476424799166,-42.735495027477484,Veredinha,MG,9814
39664,-21.77059918122806,-43.35523022384441,Mendonca,MG,9815
39665,-17.530862802189997,-43.014031582507286,Carbonita,MG,9816
39670,-17.860578299366427,-42.86302169680557,Itamarandiba,MG,9817
39678,-17.869683937947237,-42.55625000188803,Aricanduva,MG,9818
39680,-17.695150769703254,-42.51738345410398,Capelinha,MG,9819
39685,-17.729188024605328,-42.26986485570727,Angelandia,MG,9820
39688,-17.600452985209778,-42.16243781845735,Setubinha,MG,9821
39690,-17.84602073837803,-42.07921679795352,Malacacheta,MG,9822
39695,-17.959405894670684,-42.00811470905325,Franciscopolis,MG,9823
39700,-18.54626428214143,-42.56168106500322,Pecanha,MG,9824
39703,-18.53054207318573,-42.6205468441814,Cantagalo,MG,9825
39704,-20.92537238943141,-42.83361997245812,Sao Geraldo Do Baguari,MG,9826
39705,-18.548645207655657,-42.76616956765656,Sao Joao Evangelista,MG,9827
39706,-18.623382786385086,-46.508873582797726,Nelson De Sena,MG,9828
39707,-18.277965647915472,-42.67225415756661,Sao Jose Do Jacuri,MG,9829
39708,-18.16781917905284,-42.76691340869475,Frei Lagonegro,MG,9830
39710,-18.61900903420878,-42.28202177428124,Coroaci,MG,9831
39711,-19.93140931185132,-41.6919104306997,Conceição De Tronqueiras,MG,9832
39715,-18.47573907893138,-42.31018592335846,Virgolandia,MG,9833
39716,-18.474657368586048,-42.30815461919688,Virgolandia,MG,9834
39718,-18.454040710477425,-42.24915851252606,Nacip Raydan,MG,9835
39720,-18.82382937474121,-42.47907877193644,Gonzaga,MG,9836
39723,-18.846154784963574,-42.290051701815635,Sao Geraldo Da Piedade,MG,9837
39725,-18.82836542084159,-42.43924633672918,Santa Efigenia De Minas,MG,9838
39728,-18.78167379189173,-42.36702132641685,Sardoa,MG,9839
39730,-18.818342707583245,-42.704529208670486,Virginopolis,MG,9840
39735,-18.80089700568756,-42.61158129884565,Divinolandia De Minas,MG,9841
39740,-18.775054711119516,-42.93346666970913,Guanhaes,MG,9842
39741,-18.679290760385072,-42.77599848360566,Correntinho,MG,9843
39742,-18.84700957956757,-42.7759398551249,Sapucaia De Guanhaes,MG,9844
39745,-18.89588031766676,-43.08300241818513,Senhora Do Porto,MG,9845
39750,-18.667129710746483,-43.08265816034162,Sabinopolis,MG,9846
39755,-18.473372132149052,-43.06021304118754,Materlandia,MG,9847
39765,-18.428910711963265,-42.86882702959977,Paulistas,MG,9848
39770,-18.232048162491367,-42.840516456956784,Coluna,MG,9849
39775,-18.221838233443183,-42.49921794714624,Jose Raydan,MG,9850
39780,-18.188519673164826,-42.41895346803927,Santa Maria Do Suacui,MG,9851
39784,-18.364171973745776,-42.600703470704445,Sao Pedro Do Suacui,MG,9852
39785,-18.325240071123595,-42.14572279096742,Sao Jose Da Safira,MG,9853
39790,-17.991979417133454,-42.39104630515689,Agua Boa,MG,9854
39795,-18.08894763482455,-42.57043803204768,Sao Sebastiao Do Maranhao,MG,9855
39800,-17.85839668980789,-41.50907055156256,Teofilo Otoni,MG,9856
39801,-17.856647586374176,-41.49647697582231,Teofilo Otoni,MG,9857
39802,-17.87093540770228,-41.5014767133161,Teofilo Otoni,MG,9858
39803,-17.874703072820363,-41.508311126839416,Teofilo Otoni,MG,9859
39804,-17.85842559791108,-41.51725648560269,Teofilo Otoni,MG,9860
39807,-21.78173269802345,-43.34156348996783,Topazio,MG,9861
39809,-18.90519768554154,-42.74701769927578,Mucuri,MG,9862
39810,-17.18751028611988,-41.69750846759068,Carai,MG,9863
39812,-9.290888362386307,-44.95442285575326,Ponto Do Marambaia,MG,9864
39813,-17.15821115326508,-41.56501492377995,Marambainha,MG,9865
39814,-17.4302587741122,-41.00034487707475,Pavao,MG,9866
39815,-17.40046693798111,-41.669516493541806,Itaipe,MG,9867
39816,-17.30146107356817,-41.51771979564002,Catuji,MG,9868
39817,-17.413267628055614,-41.21984572597314,Novo Oriente De Minas,MG,9869
39818,-17.074799554590776,-41.48533318593329,Padre Paraiso,MG,9870
39820,-17.465792523167565,-41.88051168598881,Novo Cruzeiro,MG,9871
39823,-17.275828583692395,-42.014991706917755,Queixada,MG,9872
39825,-17.62783824101259,-41.73940021619475,Ladainha,MG,9873
39826,-17.679719999999975,-41.87638999999996,Concordia De Mucuri,MG,9874
39827,-17.80542184284593,-41.78675150919591,Pote,MG,9875
39830,-18.03399211744409,-41.67729995613481,Itambacuri,MG,9876
39835,-18.24065486836413,-41.72780713769945,Campanario,MG,9877
39837,-18.46147325490596,-41.805767352783775,Jampruca,MG,9878
39840,-18.072755865865354,-41.49102789280846,Frei Gaspar,MG,9879
39848,-18.47927585879523,-41.38567993393275,Sao Jose Do Divino,MG,9880
39850,-18.04592345644731,-41.11125724785832,Ataleia,MG,9881
39855,-18.06963380572212,-41.27244005955116,Ouro Verde De Minas,MG,9882
39860,-17.843405678766587,-40.3464798270996,Nanuque,MG,9883
39862,-17.981094025179743,-40.76128254216683,Vila Pereira,MG,9884
39864,-17.70303815857999,-40.76533207196263,Carlos Chagas,MG,9885
39865,-17.699380705106453,-40.765842629177335,Presidente Pena,MG,9886
39866,-17.909999999999968,-41.01360999999997,Epaminondas Otoni,MG,9887
39868,-17.786206956931046,-40.24599199999997,Serra Dos Aimores,MG,9888
39870,-16.89109162371357,-40.924784550692976,Fronteira Dos Vales,MG,9889
39873,-17.076467676654154,-40.71819271902727,Machacalis,MG,9890
39874,-16.93789725437648,-40.684514328121836,Santa Helena De Minas,MG,9891
39875,-17.059035191113306,-40.57227764534562,Bertopolis,MG,9892
39878,-17.25560137747208,-40.57231660831836,Umburatiba,MG,9893
39880,-17.0830624522503,-40.93637425423171,Aguas Formosas,MG,9894
39885,-17.277104778038133,-41.08635508177056,Crisolita,MG,9895
39888,-19.76161013169393,-43.84992224558569,Nova Santa Luzia,MG,9896
39890,-16.659415476369716,-41.02571071730726,Joaima,MG,9897
39893,-16.866729996774893,-41.25494090608517,Monte Formoso,MG,9898
39895,-16.641058746168262,-40.75988870905361,Felisburgo,MG,9899
39900,-16.175908225580102,-40.694262063197314,Almenara,MG,9900
39912,-15.722194110603873,-41.00194605376279,Divisopolis,MG,9901
39915,-15.68761799500826,-40.73975040908559,Mata Verde,MG,9902
39917,-15.885445648123213,-40.56249153801357,Bandeira,MG,9903
39920,-15.897366176201949,-40.18181818980215,Jordania,MG,9904
39923,-22.675085923036214,-46.11752715177491,Estrela De Jordania,MG,9905
39925,-15.999569413948034,-39.94875819742358,Salto Da Divisa,MG,9906
39928,-16.250474361613378,-40.14959011042423,Santa Maria Do Salto,MG,9907
39930,-16.14784039842374,-40.29635659319957,Jacinto,MG,9908
39931,-16.14535826868856,-40.296888430361264,Avaí Do Jacinto,MG,9909
39935,-16.53302090015017,-40.1761380121674,Santo Antonio Do Jacinto,MG,9910
39940,-16.61079334895926,-40.57128305033905,Rio Do Prado,MG,9911
39945,-16.737299935328362,-40.4210682473522,Palmopolis,MG,9912
39948,-16.84127982927232,-40.318720192164804,Dois De Abril,MG,9913
39950,-16.377031144619966,-40.539688502709616,Rubim,MG,9914
39955,-16.519931832211228,-40.44447454230493,Itapiru,MG,9915
39960,-16.440501985791833,-41.00889491142415,Jequitinhonha,MG,9916
39970,-16.002971703588432,-41.280258640299486,Pedra Azul,MG,9917
39980,-15.966106062257731,-41.49581224496323,Cachoeira De Pajeu,MG,9918
39990,-15.74427788053435,-41.468388506648026,Aguas Vermelhas,MG,9919
39995,-15.72237159760229,-41.34141785354674,Divisa Alegre,MG,9920
39999,-15.526818160913251,-41.49423151340945,Aguas Vermelhas,MG,9921
40010,-12.971397258670455,-38.513354711626185,Salvador,BA,9922
40015,-12.97108442304145,-38.51192308673322,Salvador,BA,9923
40020,-12.97594832971762,-38.513167341468005,Salvador,BA,9924
40024,-12.977664664985586,-38.51456157204609,Salvador,BA,9925
40025,-12.970323399238882,-38.50656440787879,Salvador,BA,9926
40040,-12.979088414896395,-38.50999366097296,Salvador,BA,9927
40045,-12.973240872866771,-38.50513436397432,Salvador,BA,9928
40050,-12.977628056062107,-38.50522043880201,Salvador,BA,9929
40055,-12.971435144337327,-38.50064607583426,Salvador,BA,9930
40060,-12.982866350805548,-38.51682126031237,Salvador,BA,9931
40070,-12.985296487633164,-38.51341423789813,Salvador,BA,9932
40080,-12.9878989753357,-38.52088420234651,Salvador,BA,9933
40081,-12.995100021373318,-38.527398132520915,Salvador,BA,9934
40100,-12.991820354146247,-38.51525363641868,Salvador,BA,9935
40105,-12.993418821293652,-38.50837092790948,Salvador,BA,9936
40110,-12.993444094090812,-38.52223765292287,Salvador,BA,9937
40130,-13.003843499999991,-38.52839474999999,Salvador,BA,9938
40140,-13.006053412708418,-38.52601136966548,Salvador,BA,9939
40150,-12.998435077060314,-38.52297111073924,Salvador,BA,9940
40155,-13.00438696935016,-38.51780742117263,Salvador,BA,9941
40157,-13.002908622456596,-38.52046482106276,Salvador,BA,9942
40170,-13.00908527699232,-38.511003192443326,Salvador,BA,9943
40210,-13.001019007313426,-38.511251924040714,Salvador,BA,9944
40213,-12.996279968283194,-38.50994153171681,Salvador,BA,9945
40215,-12.99642184822161,-38.5078455,Salvador,BA,9946
40220,-13.001071440135014,-38.49418929746635,Salvador,BA,9947
40221,-13.003542006078892,-38.49496799469102,Salvador,BA,9948
40223,-13.00358646067446,-38.49898389051915,Salvador,BA,9949
40226,-13.002043224297168,-38.51367179951713,Salvador,BA,9950
40230,-12.996866323498008,-38.5032627315154,Salvador,BA,9951
40231,-12.997124991926436,-38.50360376019965,Salvador,BA,9952
40240,-12.986083944438452,-38.50047848167813,Salvador,BA,9953
40241,-12.98036450929513,-38.49698047439544,Salvador,BA,9954
40243,-12.987852544338008,-38.50062851637428,Salvador,BA,9955
40245,-12.986254199477331,-38.50429298296129,Salvador,BA,9956
40250,-12.979220768782348,-38.49097952928349,Salvador,BA,9957
40251,-12.98178594880605,-38.49103657819362,Salvador,BA,9958
40252,-12.981181597412588,-38.491654620889285,Salvador,BA,9959
40253,-12.981749206774795,-38.48743244867416,Salvador,BA,9960
40254,-12.98068795660464,-38.489187981428685,Salvador,BA,9961
40255,-12.974427513247502,-38.49609747737895,Salvador,BA,9962
40260,-12.97269890590919,-38.49365464279533,Salvador,BA,9963
40265,-12.974553365550312,-38.48086308090484,Salvador,BA,9964
40270,-12.971421806278457,-38.48766803941367,Salvador,BA,9965
40275,-12.982354265457175,-38.478197230892256,Salvador,BA,9966
40276,-12.983964598739604,-38.48000625797796,Salvador,BA,9967
40279,-12.986938811558572,-38.47205273802586,Salvador,BA,9968
40280,-12.9877759597496,-38.47266639078997,Salvador,BA,9969
40283,-12.986051700749044,-38.49164131632089,Salvador,BA,9970
40285,-12.989080027800075,-38.48769070705173,Salvador,BA,9971
40286,-12.993876847774006,-38.48645520411199,Salvador,BA,9972
40290,-12.993375970858096,-38.49244928400366,Salvador,BA,9973
40295,-12.99977791357056,-38.48664659132084,Salvador,BA,9974
40296,-12.994160965806937,-38.47952868408447,Salvador,BA,9975
40300,-12.964843391404514,-38.49575313374533,Salvador,BA,9976
40301,-12.965639341578822,-38.500953143325575,Salvador,BA,9977
40302,-12.96570178863973,-38.496000095818815,Salvador,BA,9978
40310,-12.96068584830142,-38.48158003806598,Salvador,BA,9979
40313,-12.964101535040768,-38.48608180860825,Salvador,BA,9980
40314,-12.962042849439317,-38.48605271390394,Salvador,BA,9981
40315,-12.965873920046107,-38.48155844004759,Salvador,BA,9982
40318,-12.96124176512096,-38.48818394304429,Salvador,BA,9983
40320,-12.959897101303804,-38.49302822484423,Salvador,BA,9984
40321,-12.9596863357301,-38.49292861718256,Salvador,BA,9985
40323,-12.958378679439052,-38.48993505467712,Salvador,BA,9986
40325,-12.952462777684802,-38.496241309740896,Salvador,BA,9987
40327,-12.944803721738763,-38.4920462098217,Salvador,BA,9988
40330,-12.955363740854134,-38.480797077323174,Salvador,BA,9989
40335,-12.951720454395684,-38.48854832445602,Salvador,BA,9990
40340,-12.952923263831543,-38.48304604463721,Salvador,BA,9991
40342,-12.950236241865099,-38.48433655927582,Salvador,BA,9992
40349,-12.938406108558535,-38.48774292708985,Salvador,BA,9993
40350,-12.945683890581282,-38.476036032569176,Salvador,BA,9994
40352,-12.941034295141495,-38.479345054238365,Salvador,BA,9995
40353,-12.94405787854438,-38.47371683521423,Salvador,BA,9996
40354,-12.948459864784844,-38.47629018417339,Salvador,BA,9997
40355,-12.940708080142997,-38.48199727070591,Salvador,BA,9998
40357,-12.945454231726142,-38.47616516375919,Salvador,BA,9999
40365,-12.946146478387906,-38.48738587482735,Salvador,BA,10000
40366,-12.946265714445076,-38.48752016938148,Salvador,BA,10001
40367,-12.94556043073765,-38.49311106868467,Salvador,BA,10002
40368,-12.946361471346304,-38.49191239979748,Salvador,BA,10003
40370,-12.94360673847129,-38.492242310773655,Salvador,BA,10004
40375,-12.948901448034867,-38.49606298579875,Salvador,BA,10005
40385,-12.928757387689242,-38.47866042173931,Salvador,BA,10006
40386,-12.923033937692637,-38.4781275,Salvador,BA,10007
40387,-12.923590499999992,-38.47962719444106,Salvador,BA,10008
40390,-12.934319343326203,-38.478563839478426,Salvador,BA,10009
40391,-12.933847997081465,-38.481333179556856,Salvador,BA,10010
40393,-12.928097205301128,-38.48298345103416,Salvador,BA,10011
40394,-12.930383719771577,-38.48232506810485,Salvador,BA,10012
40396,-12.884093213851958,-38.43363936832986,Salvador,BA,10013
40410,-12.945564022153734,-38.497392999987525,Salvador,BA,10014
40411,-12.94586167665742,-38.50128656112548,Salvador,BA,10015
40414,-12.930893902924096,-38.51149725,Salvador,BA,10016
40415,-12.92557863786548,-38.506838185169244,Salvador,BA,10017
40420,-12.91704912068217,-38.497361123780976,Salvador,BA,10018
40421,-12.917418657714038,-38.49584113190316,Salvador,BA,10019
40425,-12.928399999999954,-38.51358525,Salvador,BA,10020
40430,-12.931292592979961,-38.49938493053976,Salvador,BA,10021
40433,-12.94479347821568,-38.36710319608747,Salvador,BA,10022
40435,-12.926860722170955,-38.49853689156592,Salvador,BA,10023
40436,-12.924230008050085,-38.49901728274473,Salvador,BA,10024
40440,-12.929489780454771,-38.50408937532424,Salvador,BA,10025
40444,-12.935049999594176,-38.50387307859141,Salvador,BA,10026
40445,-12.94079433772401,-38.50245829808415,Salvador,BA,10027
40450,-12.935961117220948,-38.49570727476773,Salvador,BA,10028
40451,-12.935781704567535,-38.49686098450994,Salvador,BA,10029
40454,-12.931937237133422,-38.49270790478003,Salvador,BA,10030
40455,-12.933017910079142,-38.50286196437075,Salvador,BA,10031
40460,-12.957888744754676,-38.502641928432666,Salvador,BA,10032
40470,-12.922178482091322,-38.48485317683839,Salvador,BA,10033
40480,-12.920328378922338,-38.47646564915709,Salvador,BA,10034
40483,-12.92086527739086,-38.48206211694016,Salvador,BA,10035
40484,-12.913195725229384,-38.47504062031853,Salvador,BA,10036
40487,-12.921071350973211,-38.47929204662705,Salvador,BA,10037
40490,-12.900647440357584,-38.478394597582124,Salvador,BA,10038
40710,-12.893838467631678,-38.48698172430967,Salvador,BA,10039
40711,-12.884687426894656,-38.476334598670505,Salvador,BA,10040
40713,-12.887936084776129,-38.48347575000001,Salvador,BA,10041
40715,-12.887530784451954,-38.471786623804746,Salvador,BA,10042
40717,-12.897603052270856,-38.48317397070325,Salvador,BA,10043
40718,-12.894173164728148,-38.48081867117922,Salvador,BA,10044
40720,-12.869255865631697,-38.47085187402642,Salvador,BA,10045
40725,-12.871161,-38.47519783369585,Salvador,BA,10046
40726,-12.876435349568716,-38.466003883910886,Salvador,BA,10047
40730,-12.901199936911826,-38.4682723805652,Salvador,BA,10048
40731,-12.904871571110636,-38.43663432569682,Salvador,BA,10049
40735,-12.870360729026473,-38.47482812732612,Salvador,BA,10050
40740,-12.862952999999994,-38.47217849999999,Salvador,BA,10051
40750,-12.85674679458598,-38.47066935161125,Salvador,BA,10052
40760,-12.854105583177699,-38.472041246416026,Salvador,BA,10053
40800,-12.841820999999996,-38.47036689513174,Salvador,BA,10054
40810,-12.830885383605024,-38.47558090028375,Salvador,BA,10055
40820,-12.842697298851512,-38.46921893574357,Salvador,BA,10056
40830,-12.980969587202551,-38.51446292577503,Salvador,BA,10057
41100,-12.968642761839638,-38.46596017808847,Salvador,BA,10058
41110,-12.971732942239514,-38.46154276384016,Salvador,BA,10059
41120,-12.970910387965784,-38.45620665197471,Salvador,BA,10060
41130,-12.971064660603252,-38.45844127604025,Salvador,BA,10061
41150,-12.961213874272016,-38.4704261606946,Salvador,BA,10062
41152,-12.960667584733258,-38.46570280614178,Salvador,BA,10063
41180,-12.959772185959126,-38.44817732709584,Salvador,BA,10064
41181,-12.954255164331403,-38.43857744405295,Salvador,BA,10065
41185,-12.951513139157491,-38.46470410380277,Salvador,BA,10066
41190,-12.949233102252343,-38.46798283058784,Salvador,BA,10067
41192,-12.956341271233317,-38.44371597715112,Salvador,BA,10068
41194,-12.963420484504011,-38.43848433406075,Salvador,BA,10069
41195,-12.94459586795842,-38.45727952527265,Salvador,BA,10070
41197,-12.94837652647605,-38.46148482902939,Salvador,BA,10071
41200,-12.949608777186148,-38.458209702365025,Salvador,BA,10072
41204,-12.943321425519205,-38.46773887829135,Salvador,BA,10073
41205,-12.942435767608986,-38.44656949792932,Salvador,BA,10074
41207,-12.943908546254526,-38.4496561276702,Salvador,BA,10075
41210,-12.948853992075843,-38.44786894952323,Salvador,BA,10076
41211,-12.947101876814546,-38.44331389682628,Salvador,BA,10077
41213,-12.940865708040718,-38.43032026923069,Salvador,BA,10078
41214,-12.929711906245936,-38.4413866996735,Salvador,BA,10079
41215,-12.936354599577324,-38.43713208142694,Salvador,BA,10080
41217,-12.935531968453146,-38.438638076745974,Salvador,BA,10081
41218,-12.941444899287655,-38.43822405906241,Salvador,BA,10082
41219,-12.9277313192659,-38.45650650094927,Salvador,BA,10083
41220,-12.937647478215688,-38.45995875,Salvador,BA,10084
41225,-12.935016164341183,-38.46123580500065,Salvador,BA,10085
41227,-12.932701856895202,-38.468693561617066,Salvador,BA,10086
41230,-12.919123010751331,-38.45093341253538,Salvador,BA,10087
41231,-12.929663164424916,-38.461531828452266,Salvador,BA,10088
41233,-12.908632368861428,-38.45332865404806,Salvador,BA,10089
41235,-12.920983180989296,-38.4448250600477,Salvador,BA,10090
41245,-12.914409453891103,-38.43994021531397,Salvador,BA,10091
41247,-12.915465240160692,-38.44592825511551,Salvador,BA,10092
41250,-12.935879296109205,-38.4265224753899,Salvador,BA,10093
41253,-12.926373114029886,-38.439559902544985,Salvador,BA,10094
41260,-12.92850456069062,-38.41830652690882,Salvador,BA,10095
41262,-12.928591161286516,-38.407020248302416,Salvador,BA,10096
41270,-12.917946371298177,-38.46896743041666,Salvador,BA,10097
41275,-12.917025484772315,-38.46513483551438,Salvador,BA,10098
41280,-12.914070425865358,-38.46862783332597,Salvador,BA,10099
41285,-12.915325896474116,-38.47098758174155,Salvador,BA,10100
41290,-12.901733928703308,-38.46150182442064,Salvador,BA,10101
41291,-12.958471208630083,-38.467071488987415,Salvador,BA,10102
41295,-12.897771980736705,-38.46262405689881,Salvador,BA,10103
41297,-12.902079527916523,-38.46724476336484,Salvador,BA,10104
41300,-12.865655317155094,-38.43296877220731,Salvador,BA,10105
41301,-12.880719078722777,-38.437645286413385,Salvador,BA,10106
41305,-12.877728666534054,-38.43592911617205,Salvador,BA,10107
41306,-12.945962538260755,-38.48805107139013,Salvador,BA,10108
41307,-12.936907902737005,-38.45398398965713,Salvador,BA,10109
41308,-12.867703677530145,-38.421797303738806,Salvador,BA,10110
41310,-12.891868737146071,-38.43406075949419,Salvador,BA,10111
41311,-12.888098219032695,-38.436033796595815,Salvador,BA,10112
41315,-12.903539741329546,-38.44567782898638,Salvador,BA,10113
41320,-12.90332907441729,-38.439126338810354,Salvador,BA,10114
41321,-12.902728514120477,-38.435936595701136,Salvador,BA,10115
41322,-12.903490593683808,-38.426745749766965,Salvador,BA,10116
41330,-12.89157469761341,-38.41033999999996,Salvador,BA,10117
41333,-12.891104287649114,-38.43492649083625,Salvador,BA,10118
41334,-12.976010852281938,-38.43601989303416,Salvador,BA,10119
41335,-12.894407196931818,-38.42114808874036,Salvador,BA,10120
41336,-12.897815181682471,-38.43072899999999,Salvador,BA,10121
41337,-12.900693384728598,-38.42888975343565,Salvador,BA,10122
41338,-12.899146499999992,-38.41542527131148,Salvador,BA,10123
41339,-12.895648343883833,-38.4066190446397,Salvador,BA,10124
41340,-12.893095218667744,-38.40904077753568,Salvador,BA,10125
41341,-12.886798499999998,-38.41434899999999,Salvador,BA,10126
41342,-12.90182354370856,-38.404765463046026,Salvador,BA,10127
41343,-12.902201262051697,-38.395666125000005,Salvador,BA,10128
41345,-12.91188522103819,-38.40047026902573,Salvador,BA,10129
41349,-12.92181806105377,-38.45326487512956,Salvador,BA,10130
41350,-12.919365218650546,-38.40985060107681,Salvador,BA,10131
41351,-12.892172802705376,-38.39707018033901,Salvador,BA,10132
41370,-12.91605989501449,-38.41999200000001,Salvador,BA,10133
41385,-12.914856352684673,-38.431022491314685,Salvador,BA,10134
41386,-12.91602886654832,-38.43412467028861,Salvador,BA,10135
41387,-12.945199362114204,-38.47606551711012,Salvador,BA,10136
41388,-12.912213891501672,-38.39993240828457,Salvador,BA,10137
41390,-12.911237999999992,-38.44240425,Salvador,BA,10138
41400,-12.98782840595161,-38.48307733570081,Salvador,BA,10139
41402,-12.965138788362083,-38.49593788418895,Salvador,BA,10140
41410,-12.975611673399277,-38.434644303198965,Salvador,BA,10141
41480,-12.920325407345903,-38.37152094979555,Salvador,BA,10142
41483,-12.90011570435074,-38.35122942758331,Salvador,BA,10143
41490,-12.918374957905142,-38.371045510712605,Salvador,BA,10144
41500,-12.914368701419964,-38.35636812179816,Salvador,BA,10145
41502,-12.899917331173885,-38.35703169716882,Salvador,BA,10146
41505,-12.880191017807473,-38.3748876068557,Salvador,BA,10147
41510,-12.912163639078248,-38.35764657852443,Salvador,BA,10148
41515,-12.929752703088536,-38.374717798765076,Salvador,BA,10149
41520,-12.913447600677282,-38.33498496179896,Salvador,BA,10150
41590,-12.999659196231702,-38.46191865681802,Salvador,BA,10151
41600,-12.9364724961253,-38.34055656438639,Salvador,BA,10152
41603,-12.930095509839576,-38.32233990394908,Salvador,BA,10153
41610,-12.945377418406725,-38.36690879102091,Salvador,BA,10154
41611,-12.937827914671836,-38.359250664723874,Salvador,BA,10155
41612,-12.946099557591308,-38.37604929072655,Salvador,BA,10156
41613,-12.95780165962436,-38.395063974245375,Salvador,BA,10157
41615,-12.94103311444381,-38.37274102316393,Salvador,BA,10158
41620,-12.947091396199994,-38.36013070999157,Salvador,BA,10159
41630,-12.935590065736026,-38.361055707315344,Salvador,BA,10160
41635,-12.924123841797002,-38.35272918800699,Salvador,BA,10161
41640,-12.938827332679226,-38.36949318308015,Salvador,BA,10162
41650,-12.947972582526088,-38.382984707888845,Salvador,BA,10163
41651,-12.95260852581182,-38.390169774810886,Salvador,BA,10164
41680,-12.952189049112675,-38.40456767638062,Salvador,BA,10165
41681,-12.96190845930484,-38.40685449252096,Salvador,BA,10166
